esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: N/A - client build
Scenario File Name: ../../resources/xosc/synchronize.xosc
Number of Vehicles: 7
Index [-] , TimeStamp [sec] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/sec] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 World_Position_X [-] , #1 World_Position_Y [-] , #1 World_Position_Z [-] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 World_Heading_Angle [rad] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/sec] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 World_Position_X [-] , #2 World_Position_Y [-] , #2 World_Position_Z [-] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 World_Heading_Angle [rad] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #3 Entitity_Name [-] , #3 Entitity_ID [-] , #3 Current_Speed [m/sec] , #3 Wheel_Angle [deg] , #3 Wheel_Rotation [-] , #3 World_Position_X [-] , #3 World_Position_Y [-] , #3 World_Position_Z [-] , #3 Distance_Travelled_Along_Road_Segment [m] , #3 Lateral_Distance_Lanem [m] , #3 World_Heading_Angle [rad] , #3 Relative_Heading_Angle [rad] , #3 Relative_Heading_Angle_Drive_Direction [rad] , #3 World_Pitch_Angle [rad] , #3 Road_Curvature [1/m] , #4 Entitity_Name [-] , #4 Entitity_ID [-] , #4 Current_Speed [m/sec] , #4 Wheel_Angle [deg] , #4 Wheel_Rotation [-] , #4 World_Position_X [-] , #4 World_Position_Y [-] , #4 World_Position_Z [-] , #4 Distance_Travelled_Along_Road_Segment [m] , #4 Lateral_Distance_Lanem [m] , #4 World_Heading_Angle [rad] , #4 Relative_Heading_Angle [rad] , #4 Relative_Heading_Angle_Drive_Direction [rad] , #4 World_Pitch_Angle [rad] , #4 Road_Curvature [1/m] , #5 Entitity_Name [-] , #5 Entitity_ID [-] , #5 Current_Speed [m/sec] , #5 Wheel_Angle [deg] , #5 Wheel_Rotation [-] , #5 World_Position_X [-] , #5 World_Position_Y [-] , #5 World_Position_Z [-] , #5 Distance_Travelled_Along_Road_Segment [m] , #5 Lateral_Distance_Lanem [m] , #5 World_Heading_Angle [rad] , #5 Relative_Heading_Angle [rad] , #5 Relative_Heading_Angle_Drive_Direction [rad] , #5 World_Pitch_Angle [rad] , #5 Road_Curvature [1/m] , #6 Entitity_Name [-] , #6 Entitity_ID [-] , #6 Current_Speed [m/sec] , #6 Wheel_Angle [deg] , #6 Wheel_Rotation [-] , #6 World_Position_X [-] , #6 World_Position_Y [-] , #6 World_Position_Z [-] , #6 Distance_Travelled_Along_Road_Segment [m] , #6 Lateral_Distance_Lanem [m] , #6 World_Heading_Angle [rad] , #6 Relative_Heading_Angle [rad] , #6 Relative_Heading_Angle_Drive_Direction [rad] , #6 World_Pitch_Angle [rad] , #6 Road_Curvature [1/m] , #7 Entitity_Name [-] , #7 Entitity_ID [-] , #7 Current_Speed [m/sec] , #7 Wheel_Angle [deg] , #7 Wheel_Rotation [-] , #7 World_Position_X [-] , #7 World_Position_Y [-] , #7 World_Position_Z [-] , #7 Distance_Travelled_Along_Road_Segment [m] , #7 Lateral_Distance_Lanem [m] , #7 World_Heading_Angle [rad] , #7 Relative_Heading_Angle [rad] , #7 Relative_Heading_Angle_Drive_Direction [rad] , #7 World_Pitch_Angle [rad] , #7 Road_Curvature [1/m] , 
3458 , 9.480000 , Ego , 0 , 40.000000 , 0.000000 , 226.252609 , 8.753009 , 179.149185 , -0.308736 , 179.226980 , -7.893240, 1.566092, 0.002968, 0.002968, 0.001927 , -0.000047 ,NPC1 , 1 , 26.472472 , 0.000000 , 0.000000 , 5.241898 , 173.473406 , -0.297609 , 173.508095 , -4.425000, 1.563390, 0.000000, 0.000000,  0.001965 , -0.000046,NPC2 , 2 , 55.924230 , 0.000000 , 0.000000 , 8.248985 , 69.645014 , -0.073904 , 69.677529 , -8.000000, 1.566786, 0.000000, 0.000000,  0.001871 , -0.000019,NPC3 , 3 , 45.200126 , 0.000000 , 0.000000 , 12.129564 , 110.084083 , -0.159332 , 110.143320 , -11.700000, 1.565804, 0.000000, 0.000000,  0.002267 , -0.000030,NPC4 , 4 , 27.660930 , 0.000000 , 0.000000 , 8.983202 , 194.492952 , -0.337598 , 194.562837 , -8.000000, 1.562373, 0.000000, 0.000000,  0.001842 , -0.000051,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3465 , 9.499000 , Ego , 0 , 40.000000 , 0.000000 , 228.424026 , 8.756585 , 179.909177 , -0.310198 , 179.986971 , -7.890971, 1.566092, 0.003004, 0.003004, 0.001922 , -0.000047 ,NPC1 , 1 , 26.765737 , 0.000000 , 0.000000 , 5.245670 , 173.981839 , -0.298608 , 174.016644 , -4.425000, 1.563367, 0.000000, 0.000000,  0.001962 , -0.000046,NPC2 , 2 , 56.543623 , 0.000000 , 0.000000 , 8.253304 , 70.719171 , -0.075923 , 70.751858 , -8.000000, 1.566765, 0.000000, 0.000000,  0.001888 , -0.000019,NPC3 , 3 , 45.700766 , 0.000000 , 0.000000 , 12.133908 , 110.952084 , -0.161301 , 111.011635 , -11.700000, 1.565779, 0.000000, 0.000000,  0.002270 , -0.000030,NPC4 , 4 , 27.967354 , 0.000000 , 0.000000 , 8.987684 , 195.024099 , -0.338576 , 195.094217 , -8.000000, 1.562346, 0.000000, 0.000000,  0.001839 , -0.000051,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3472 , 9.519000 , Ego , 0 , 40.000000 , 0.000000 , 230.709747 , 8.760348 , 180.709168 , -0.311734 , 180.786961 , -7.888553, 1.566092, 0.003042, 0.003042, 0.001917 , -0.000048 ,NPC1 , 1 , 27.074883 , 0.000000 , 0.000000 , 5.249699 , 174.523214 , -0.299669 , 174.558141 , -4.425000, 1.563342, 0.000000, 0.000000,  0.001958 , -0.000046,NPC2 , 2 , 57.196413 , 0.000000 , 0.000000 , 8.257927 , 71.862914 , -0.078093 , 71.895786 , -8.000000, 1.566743, 0.000000, 0.000000,  0.001906 , -0.000019,NPC3 , 3 , 46.228448 , 0.000000 , 0.000000 , 12.138559 , 111.876316 , -0.163401 , 111.936204 , -11.700000, 1.565751, 0.000000, 0.000000,  0.002273 , -0.000030,NPC4 , 4 , 28.290372 , 0.000000 , 0.000000 , 8.992471 , 195.589657 , -0.339616 , 195.660024 , -8.000000, 1.562317, 0.000000, 0.000000,  0.001837 , -0.000051,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3479 , 9.539000 , Ego , 0 , 40.000000 , 0.000000 , 232.995468 , 8.764112 , 181.509159 , -0.313265 , 181.586952 , -7.886104, 1.566092, 0.003080, 0.003080, 0.001912 , -0.000048 ,NPC1 , 1 , 27.384003 , 0.000000 , 0.000000 , 5.253788 , 175.070768 , -0.300740 , 175.105821 , -4.425000, 1.563317, 0.000000, 0.000000,  0.001954 , -0.000046,NPC2 , 2 , 57.849144 , 0.000000 , 0.000000 , 8.262629 , 73.019707 , -0.080308 , 73.052769 , -8.000000, 1.566721, 0.000000, 0.000000,  0.001923 , -0.000020,NPC3 , 3 , 46.756083 , 0.000000 , 0.000000 , 12.143289 , 112.811094 , -0.165528 , 112.871325 , -11.700000, 1.565722, 0.000000, 0.000000,  0.002275 , -0.000030,NPC4 , 4 , 28.613362 , 0.000000 , 0.000000 , 8.997330 , 196.161672 , -0.340667 , 196.232291 , -8.000000, 1.562288, 0.000000, 0.000000,  0.001834 , -0.000051,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3486 , 9.559000 , Ego , 0 , 40.000000 , 0.000000 , 235.281174 , 8.767875 , 182.309150 , -0.314793 , 182.386942 , -7.883624, 1.566092, 0.003118, 0.003118, 0.001907 , -0.000048 ,NPC1 , 1 , 27.693096 , 0.000000 , 0.000000 , 5.257937 , 175.624503 , -0.301821 , 175.659683 , -4.425000, 1.563291, 0.000000, 0.000000,  0.001950 , -0.000046,NPC2 , 2 , 58.501817 , 0.000000 , 0.000000 , 8.267411 , 74.189547 , -0.082568 , 74.222805 , -8.000000, 1.566697, 0.000000, 0.000000,  0.001941 , -0.000020,NPC3 , 3 , 47.283668 , 0.000000 , 0.000000 , 12.148099 , 113.756418 , -0.167681 , 113.816999 , -11.700000, 1.565693, 0.000000, 0.000000,  0.002278 , -0.000031,NPC4 , 4 , 28.936324 , 0.000000 , 0.000000 , 9.002261 , 196.740143 , -0.341727 , 196.811018 , -8.000000, 1.562258, 0.000000, 0.000000,  0.001832 , -0.000051,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3493 , 9.580000 , Ego , 0 , 40.000000 , 0.000000 , 237.681183 , 8.771827 , 183.149141 , -0.316393 , 183.226932 , -7.880988, 1.566092, 0.003159, 0.003159, 0.001902 , -0.000048 ,NPC1 , 1 , 28.018133 , 0.000000 , 0.000000 , 5.262360 , 176.212749 , -0.302968 , 176.248064 , -4.425000, 1.563264, 0.000000, 0.000000,  0.001946 , -0.000047,NPC2 , 2 , 59.187981 , 0.000000 , 0.000000 , 8.272520 , 75.432284 , -0.084992 , 75.465753 , -8.000000, 1.566672, 0.000000, 0.000000,  0.001958 , -0.000020,NPC3 , 3 , 47.838384 , 0.000000 , 0.000000 , 12.153239 , 114.760649 , -0.169970 , 114.821605 , -11.700000, 1.565662, 0.000000, 0.000000,  0.002280 , -0.000031,NPC4 , 4 , 29.275946 , 0.000000 , 0.000000 , 9.007517 , 197.354665 , -0.342853 , 197.425813 , -8.000000, 1.562227, 0.000000, 0.000000,  0.001829 , -0.000051,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3500 , 9.598000 , Ego , 0 , 40.000000 , 0.000000 , 239.738327 , 8.775214 , 183.869133 , -0.317760 , 183.946924 , -7.878701, 1.566092, 0.003193, 0.003193, 0.001898 , -0.000048 ,NPC1 , 1 , 28.295357 , 0.000000 , 0.000000 , 5.266202 , 176.721947 , -0.303958 , 176.757380 , -4.425000, 1.563240, 0.000000, 0.000000,  0.001943 , -0.000047,NPC2 , 2 , 59.773673 , 0.000000 , 0.000000 , 8.276968 , 76.508024 , -0.087107 , 76.541679 , -8.000000, 1.566650, 0.000000, 0.000000,  0.001974 , -0.000021,NPC3 , 3 , 48.311717 , 0.000000 , 0.000000 , 12.157713 , 115.629932 , -0.171954 , 115.691216 , -11.700000, 1.565635, 0.000000, 0.000000,  0.002282 , -0.000031,NPC4 , 4 , 29.565605 , 0.000000 , 0.000000 , 9.012083 , 197.886609 , -0.343825 , 197.957994 , -8.000000, 1.562199, 0.000000, 0.000000,  0.001827 , -0.000052,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3507 , 9.618000 , Ego , 0 , 40.000000 , 0.000000 , 242.024033 , 8.778978 , 184.669124 , -0.319277 , 184.746914 , -7.876131, 1.566092, 0.003232, 0.003232, 0.001893 , -0.000048 ,NPC1 , 1 , 28.604376 , 0.000000 , 0.000000 , 5.270531 , 177.293902 , -0.305068 , 177.329468 , -4.425000, 1.563213, 0.000000, 0.000000,  0.001939 , -0.000047,NPC2 , 2 , 60.426179 , 0.000000 , 0.000000 , 8.281993 , 77.716336 , -0.089502 , 77.750203 , -8.000000, 1.566625, 0.000000, 0.000000,  0.001990 , -0.000021,NPC3 , 3 , 48.839165 , 0.000000 , 0.000000 , 12.162768 , 116.606345 , -0.174184 , 116.667999 , -11.700000, 1.565605, 0.000000, 0.000000,  0.002283 , -0.000031,NPC4 , 4 , 29.888488 , 0.000000 , 0.000000 , 9.017230 , 198.484112 , -0.344916 , 198.555763 , -8.000000, 1.562168, 0.000000, 0.000000,  0.001824 , -0.000052,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3514 , 9.636000 , Ego , 0 , 40.000000 , 0.000000 , 244.081177 , 8.782365 , 185.389116 , -0.320638 , 185.466905 , -7.873791, 1.566092, 0.003267, 0.003267, 0.001889 , -0.000049 ,NPC1 , 1 , 28.881539 , 0.000000 , 0.000000 , 5.274479 , 177.813649 , -0.306076 , 177.849336 , -4.425000, 1.563189, 0.000000, 0.000000,  0.001936 , -0.000047,NPC2 , 2 , 61.011755 , 0.000000 , 0.000000 , 8.286586 , 78.814353 , -0.091696 , 78.848414 , -8.000000, 1.566602, 0.000000, 0.000000,  0.002005 , -0.000021,NPC3 , 3 , 49.312399 , 0.000000 , 0.000000 , 12.167386 , 117.493628 , -0.176211 , 117.555622 , -11.700000, 1.565577, 0.000000, 0.000000,  0.002285 , -0.000032,NPC4 , 4 , 30.178083 , 0.000000 , 0.000000 , 9.021922 , 199.027075 , -0.345907 , 199.098969 , -8.000000, 1.562140, 0.000000, 0.000000,  0.001822 , -0.000052,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3521 , 9.656000 , Ego , 0 , 40.000000 , 0.000000 , 246.366898 , 8.786129 , 186.189107 , -0.322148 , 186.266896 , -7.871162, 1.566092, 0.003306, 0.003306, 0.001884 , -0.000049 ,NPC1 , 1 , 29.190522 , 0.000000 , 0.000000 , 5.278928 , 178.397324 , -0.307204 , 178.433146 , -4.425000, 1.563161, 0.000000, 0.000000,  0.001932 , -0.000047,NPC2 , 2 , 61.664167 , 0.000000 , 0.000000 , 8.291774 , 80.047414 , -0.094179 , 80.081697 , -8.000000, 1.566575, 0.000000, 0.000000,  0.002021 , -0.000022,NPC3 , 3 , 49.839772 , 0.000000 , 0.000000 , 12.172603 , 118.490039 , -0.178489 , 118.552418 , -11.700000, 1.565545, 0.000000, 0.000000,  0.002286 , -0.000032,NPC4 , 4 , 30.500927 , 0.000000 , 0.000000 , 9.027210 , 199.636819 , -0.347017 , 199.708987 , -8.000000, 1.562109, 0.000000, 0.000000,  0.001819 , -0.000052,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3528 , 9.676000 , Ego , 0 , 40.000000 , 0.000000 , 248.652603 , 8.789892 , 186.989098 , -0.323653 , 187.066886 , -7.868502, 1.566092, 0.003345, 0.003345, 0.001880 , -0.000049 ,NPC1 , 1 , 29.499476 , 0.000000 , 0.000000 , 5.283439 , 178.987175 , -0.308343 , 179.023136 , -4.425000, 1.563133, 0.000000, 0.000000,  0.001928 , -0.000047,NPC2 , 2 , 62.316516 , 0.000000 , 0.000000 , 8.297051 , 81.293516 , -0.096707 , 81.328028 , -8.000000, 1.566548, 0.000000, 0.000000,  0.002037 , -0.000022,NPC3 , 3 , 50.367092 , 0.000000 , 0.000000 , 12.177907 , 119.496989 , -0.180791 , 119.559759 , -11.700000, 1.565513, 0.000000, 0.000000,  0.002286 , -0.000032,NPC4 , 4 , 30.823740 , 0.000000 , 0.000000 , 9.032573 , 200.253017 , -0.348138 , 200.325462 , -8.000000, 1.562077, 0.000000, 0.000000,  0.001817 , -0.000052,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3535 , 9.695000 , Ego , 0 , 40.000000 , 0.000000 , 250.824036 , 8.793468 , 187.749090 , -0.325080 , 187.826877 , -7.865945, 1.566092, 0.003383, 0.003383, 0.001876 , -0.000049 ,NPC1 , 1 , 29.792438 , 0.000000 , 0.000000 , 5.287784 , 179.553098 , -0.309433 , 179.589192 , -4.425000, 1.563107, 0.000000, 0.000000,  0.001924 , -0.000047,NPC2 , 2 , 62.935305 , 0.000000 , 0.000000 , 8.302145 , 82.489064 , -0.099152 , 82.523799 , -8.000000, 1.566522, 0.000000, 0.000000,  0.002051 , -0.000022,NPC3 , 3 , 50.867218 , 0.000000 , 0.000000 , 12.183027 , 120.463087 , -0.183001 , 120.526237 , -11.700000, 1.565481, 0.000000, 0.000000,  0.002287 , -0.000033,NPC4 , 4 , 31.129843 , 0.000000 , 0.000000 , 9.037737 , 200.844217 , -0.349212 , 200.916929 , -8.000000, 1.562046, 0.000000, 0.000000,  0.001814 , -0.000052,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3542 , 9.713000 , Ego , 0 , 40.000000 , 0.000000 , 252.881180 , 8.796855 , 188.469082 , -0.326430 , 188.546869 , -7.863497, 1.566092, 0.003418, 0.003418, 0.001872 , -0.000049 ,NPC1 , 1 , 30.069463 , 0.000000 , 0.000000 , 5.291952 , 180.094221 , -0.310474 , 180.130442 , -4.425000, 1.563081, 0.000000, 0.000000,  0.001921 , -0.000047,NPC2 , 2 , 63.520630 , 0.000000 , 0.000000 , 8.307046 , 83.632220 , -0.101505 , 83.667170 , -8.000000, 1.566496, 0.000000, 0.000000,  0.002065 , -0.000023,NPC3 , 3 , 51.340232 , 0.000000 , 0.000000 , 12.187950 , 121.386846 , -0.185115 , 121.450361 , -11.700000, 1.565451, 0.000000, 0.000000,  0.002287 , -0.000033,NPC4 , 4 , 31.419292 , 0.000000 , 0.000000 , 9.042693 , 201.409508 , -0.350237 , 201.482477 , -8.000000, 1.562016, 0.000000, 0.000000,  0.001812 , -0.000052,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3549 , 9.733000 , Ego , 0 , 40.000000 , 0.000000 , 255.166885 , 8.800619 , 189.269073 , -0.327925 , 189.346859 , -7.860747, 1.566092, 0.003458, 0.003458, 0.001868 , -0.000050 ,NPC1 , 1 , 30.378360 , 0.000000 , 0.000000 , 5.296647 , 180.701645 , -0.311640 , 180.738010 , -4.425000, 1.563052, 0.000000, 0.000000,  0.001917 , -0.000048,NPC2 , 2 , 64.172834 , 0.000000 , 0.000000 , 8.312583 , 84.915431 , -0.104165 , 84.950627 , -8.000000, 1.566467, 0.000000, 0.000000,  0.002080 , -0.000023,NPC3 , 3 , 51.867435 , 0.000000 , 0.000000 , 12.193510 , 122.423781 , -0.187487 , 122.487709 , -11.700000, 1.565417, 0.000000, 0.000000,  0.002287 , -0.000033,NPC4 , 4 , 31.742044 , 0.000000 , 0.000000 , 9.048275 , 202.044060 , -0.351387 , 202.117317 , -8.000000, 1.561983, 0.000000, 0.000000,  0.001810 , -0.000052,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3556 , 9.752000 , Ego , 0 , 40.000000 , 0.000000 , 257.338318 , 8.804194 , 190.029065 , -0.329343 , 190.106850 , -7.858105, 1.566092, 0.003495, 0.003495, 0.001864 , -0.000050 ,NPC1 , 1 , 30.671243 , 0.000000 , 0.000000 , 5.301167 , 181.284260 , -0.312756 , 181.320763 , -4.425000, 1.563024, 0.000000, 0.000000,  0.001914 , -0.000048,NPC2 , 2 , 64.791457 , 0.000000 , 0.000000 , 8.317928 , 86.146230 , -0.106734 , 86.181664 , -8.000000, 1.566439, 0.000000, 0.000000,  0.002094 , -0.000023,NPC3 , 3 , 52.367421 , 0.000000 , 0.000000 , 12.198877 , 123.418362 , -0.189763 , 123.482690 , -11.700000, 1.565384, 0.000000, 0.000000,  0.002286 , -0.000033,NPC4 , 4 , 32.048062 , 0.000000 , 0.000000 , 9.053649 , 202.652696 , -0.352488 , 202.726231 , -8.000000, 1.561951, 0.000000, 0.000000,  0.001807 , -0.000053,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3563 , 9.771000 , Ego , 0 , 40.000000 , 0.000000 , 259.509735 , 8.807769 , 190.789056 , -0.330758 , 190.866841 , -7.855434, 1.566092, 0.003533, 0.003533, 0.001860 , -0.000050 ,NPC1 , 1 , 30.964098 , 0.000000 , 0.000000 , 5.305746 , 181.872438 , -0.313881 , 181.909081 , -4.425000, 1.562996, 0.000000, 0.000000,  0.001910 , -0.000048,NPC2 , 2 , 65.410024 , 0.000000 , 0.000000 , 8.323361 , 87.388776 , -0.109344 , 87.424455 , -8.000000, 1.566410, 0.000000, 0.000000,  0.002107 , -0.000024,NPC3 , 3 , 52.867359 , 0.000000 , 0.000000 , 12.204328 , 124.422435 , -0.192059 , 124.487170 , -11.700000, 1.565351, 0.000000, 0.000000,  0.002286 , -0.000034,NPC4 , 4 , 32.354052 , 0.000000 , 0.000000 , 9.059094 , 203.267142 , -0.353599 , 203.340958 , -8.000000, 1.561919, 0.000000, 0.000000,  0.001805 , -0.000053,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
3570 , 9.793000 , Ego , 0 , 40.000000 , 0.000000 , 262.024048 , 8.811909 , 191.669047 , -0.332393 , 191.746830 , -7.852305, 1.566092, 0.003577, 0.003577, 0.001855 , -0.000050 ,NPC1 , 1 , 31.305102 , 0.000000 , 0.000000 , 5.311129 , 182.560986 , -0.315195 , 182.597793 , -4.425000, 1.562963, 0.000000, 0.000000,  0.001906 , -0.000048,NPC2 , 2 , 66.129416 , 0.000000 , 0.000000 , 8.329767 , 88.843332 , -0.112420 , 88.879302 , -8.000000, 1.566375, 0.000000, 0.000000,  0.002122 , -0.000024,NPC3 , 3 , 53.449044 , 0.000000 , 0.000000 , 12.210752 , 125.597833 , -0.194746 , 125.663049 , -11.700000, 1.565311, 0.000000, 0.000000,  0.002284 , -0.000034,NPC4 , 4 , 32.710349 , 0.000000 , 0.000000 , 9.065493 , 203.986439 , -0.354897 , 204.060585 , -8.000000, 1.561881, 0.000000, 0.000000,  0.001803 , -0.000053,MS1 , 5 , 0.000000 , 0.000000 , 0.000000 , 17.273021 , 299.760818 , -0.527586 , 300.000000 , -15.075000, 1.555571, 0.000000, 0.000000,  0.001923 , -0.000090,MS2 , 6 , 0.000000 , 0.000000 , 0.000000 , 23.378392 , 499.074109 , -0.840372 , 500.000000 , -15.075000, 1.516886, 0.000000, 0.000000,  0.000500 , -0.000320,
